W;B;E;S;RE_OA_a;RE_OA_b;Bewerkingstype;Count
1.000000000000000000;2.000000000000000000;0.000000000000000000;A;0.001745414604687170;2.554320785708110000;0.000000000000000000;387.000000000000000000
1.000000000000000000;2.000000000000000000;0.000000000000000000;B;0.001797352215937770;2.520305406941470000;0.000000000000000000;584.000000000000000000
1.000000000000000000;2.000000000000000000;0.000000000000000000;C;0.002986737558543060;2.217452192669460000;0.000000000000000000;4383.000000000000000000
1.000000000000000000;2.000000000000000000;0.000000000000000000;D;0.002623395216521740;2.212269353452770000;0.000000000000000000;2947.000000000000000000
1.000000000000000000;2.000000000000000000;0.000000000000000000;E;0.003651171334094000;2.036643129860380000;0.000000000000000000;6170.000000000000000000
1.000000000000000000;2.000000000000000000;0.000000000000000000;F;0.004837365334532880;1.826949736306850000;0.000000000000000000;7969.000000000000000000
1.000000000000000000;2.000000000000000000;0.000000000000000000;G;0.005165340938154780;1.884846676621210000;0.000000000000000000;2717.000000000000000000
1.000000000000000000;2.000000000000000000;1.000000000000000000;A;0.002799671638857040;1.974581511189620000;3.000000000000000000;0.000000000000000000
1.000000000000000000;2.000000000000000000;1.000000000000000000;B;0.002799671638857040;1.974581511189620000;3.000000000000000000;0.000000000000000000
1.000000000000000000;2.000000000000000000;1.000000000000000000;C;0.002799671638857040;1.974581511189620000;0.000000000000000000;69.000000000000000000
1.000000000000000000;2.000000000000000000;1.000000000000000000;D;0.005713371478029080;1.373849150799410000;0.000000000000000000;60.000000000000000000
1.000000000000000000;2.000000000000000000;1.000000000000000000;E;0.002599452514459800;2.210311897508350000;0.000000000000000000;120.000000000000000000
1.000000000000000000;2.000000000000000000;1.000000000000000000;F;0.006931721801573050;1.493059762404080000;0.000000000000000000;316.000000000000000000
1.000000000000000000;2.000000000000000000;1.000000000000000000;G;0.005185559243360620;1.688137266191040000;0.000000000000000000;150.000000000000000000
1.000000000000000000;2.000000000000000000;2.000000000000000000;A;0.001473238774390710;1.871070710236920000;3.000000000000000000;0.000000000000000000
1.000000000000000000;2.000000000000000000;2.000000000000000000;B;0.001473238774390710;1.871070710236920000;3.000000000000000000;0.000000000000000000
1.000000000000000000;2.000000000000000000;2.000000000000000000;C;0.001473238774390710;1.871070710236920000;0.000000000000000000;51.000000000000000000
1.000000000000000000;2.000000000000000000;2.000000000000000000;D;0.006478922908024780;1.078810163955100000;0.000000000000000000;78.000000000000000000
1.000000000000000000;2.000000000000000000;2.000000000000000000;E;0.004086915842251920;1.496583235034970000;0.000000000000000000;53.000000000000000000
1.000000000000000000;2.000000000000000000;2.000000000000000000;F;0.009974435071181960;0.859672618561237000;0.000000000000000000;71.000000000000000000
1.000000000000000000;2.000000000000000000;2.000000000000000000;G;0.009974435071181960;0.859672618561237000;2.000000000000000000;0.000000000000000000
1.000000000000000000;3.000000000000000000;0.000000000000000000;A;0.000251563238151867;2.828338733974730000;0.000000000000000000;283.000000000000000000
1.000000000000000000;3.000000000000000000;0.000000000000000000;B;0.002394956987218160;2.244718540322880000;0.000000000000000000;1720.000000000000000000
1.000000000000000000;3.000000000000000000;0.000000000000000000;C;0.002609375939663460;2.064141276165190000;0.000000000000000000;6984.000000000000000000
1.000000000000000000;3.000000000000000000;0.000000000000000000;D;0.003744350250049040;1.884737545697030000;0.000000000000000000;9122.000000000000000000
1.000000000000000000;3.000000000000000000;0.000000000000000000;E;0.003372858251829610;1.958483666938900000;0.000000000000000000;3030.000000000000000000
1.000000000000000000;3.000000000000000000;0.000000000000000000;F;0.003867197298145690;2.005140066971400000;0.000000000000000000;2023.000000000000000000
1.000000000000000000;3.000000000000000000;0.000000000000000000;G;0.005898767320934850;1.657531100265930000;0.000000000000000000;446.000000000000000000
1.000000000000000000;3.000000000000000000;1.000000000000000000;A;0.004687737943866520;2.021413548941360000;3.000000000000000000;0.000000000000000000
1.000000000000000000;3.000000000000000000;1.000000000000000000;B;0.004687737943866520;2.021413548941360000;3.000000000000000000;0.000000000000000000
1.000000000000000000;3.000000000000000000;1.000000000000000000;C;0.004687737943866520;2.021413548941360000;0.000000000000000000;82.000000000000000000
1.000000000000000000;3.000000000000000000;1.000000000000000000;D;0.004665591595242080;1.749617494398610000;0.000000000000000000;230.000000000000000000
1.000000000000000000;3.000000000000000000;1.000000000000000000;E;0.004992978037233860;1.670262054816960000;0.000000000000000000;79.000000000000000000
1.000000000000000000;3.000000000000000000;1.000000000000000000;F;0.001787305682338700;2.360874076053840000;0.000000000000000000;104.000000000000000000
1.000000000000000000;3.000000000000000000;1.000000000000000000;G;0.001787305682338700;2.360874076053840000;2.000000000000000000;0.000000000000000000
1.000000000000000000;3.000000000000000000;2.000000000000000000;A;0.000251563238151867;2.828338733974730000;5.000000000000000000;0.000000000000000000
1.000000000000000000;3.000000000000000000;2.000000000000000000;B;0.002394956987218160;2.244718540322880000;5.000000000000000000;0.000000000000000000
1.000000000000000000;3.000000000000000000;2.000000000000000000;C;0.002609375939663460;2.064141276165190000;5.000000000000000000;0.000000000000000000
1.000000000000000000;3.000000000000000000;2.000000000000000000;D;0.003744350250049040;1.884737545697030000;5.000000000000000000;0.000000000000000000
1.000000000000000000;3.000000000000000000;2.000000000000000000;E;0.003372858251829610;1.958483666938900000;5.000000000000000000;0.000000000000000000
1.000000000000000000;3.000000000000000000;2.000000000000000000;F;0.003867197298145690;2.005140066971400000;5.000000000000000000;0.000000000000000000
1.000000000000000000;3.000000000000000000;2.000000000000000000;G;0.005898767320934850;1.657531100265930000;5.000000000000000000;0.000000000000000000
1.000000000000000000;4.000000000000000000;0.000000000000000000;A;0.002341589709894370;2.132078211219570000;0.000000000000000000;844.000000000000000000
1.000000000000000000;4.000000000000000000;0.000000000000000000;B;0.002269426044023400;2.190518759751300000;0.000000000000000000;9413.000000000000000000
1.000000000000000000;4.000000000000000000;0.000000000000000000;C;0.002818672438980120;2.113690925056840000;0.000000000000000000;21443.000000000000000000
1.000000000000000000;4.000000000000000000;0.000000000000000000;D;0.002718213573858850;2.234596922447980000;0.000000000000000000;3298.000000000000000000
1.000000000000000000;4.000000000000000000;0.000000000000000000;E;0.003279610132504800;2.034637473599580000;0.000000000000000000;553.000000000000000000
1.000000000000000000;4.000000000000000000;0.000000000000000000;F;0.002633142928412880;2.319208333196800000;0.000000000000000000;235.000000000000000000
1.000000000000000000;4.000000000000000000;0.000000000000000000;G;0.003111696874378510;2.221750751861330000;0.000000000000000000;146.000000000000000000
1.000000000000000000;4.000000000000000000;1.000000000000000000;A;0.004354919578027560;1.879337403860230000;3.000000000000000000;0.000000000000000000
1.000000000000000000;4.000000000000000000;1.000000000000000000;B;0.004354919578027560;1.879337403860230000;0.000000000000000000;141.000000000000000000
1.000000000000000000;4.000000000000000000;1.000000000000000000;C;0.003496301629855850;2.040384176449200000;0.000000000000000000;441.000000000000000000
1.000000000000000000;4.000000000000000000;1.000000000000000000;D;0.007705663477613130;1.135911349417860000;0.000000000000000000;88.000000000000000000
1.000000000000000000;4.000000000000000000;1.000000000000000000;E;0.007705663477613130;1.135911349417860000;2.000000000000000000;0.000000000000000000
1.000000000000000000;4.000000000000000000;1.000000000000000000;F;0.007705663477613130;1.135911349417860000;2.000000000000000000;0.000000000000000000
1.000000000000000000;4.000000000000000000;1.000000000000000000;G;0.007705663477613130;1.135911349417860000;2.000000000000000000;0.000000000000000000
1.000000000000000000;4.000000000000000000;2.000000000000000000;A;0.002341589709894370;2.132078211219570000;5.000000000000000000;0.000000000000000000
1.000000000000000000;4.000000000000000000;2.000000000000000000;B;0.002269426044023400;2.190518759751300000;5.000000000000000000;0.000000000000000000
1.000000000000000000;4.000000000000000000;2.000000000000000000;C;0.002818672438980120;2.113690925056840000;5.000000000000000000;0.000000000000000000
1.000000000000000000;4.000000000000000000;2.000000000000000000;D;0.002718213573858850;2.234596922447980000;5.000000000000000000;0.000000000000000000
1.000000000000000000;4.000000000000000000;2.000000000000000000;E;0.003279610132504800;2.034637473599580000;5.000000000000000000;0.000000000000000000
1.000000000000000000;4.000000000000000000;2.000000000000000000;F;0.002633142928412880;2.319208333196800000;5.000000000000000000;0.000000000000000000
1.000000000000000000;4.000000000000000000;2.000000000000000000;G;0.003111696874378510;2.221750751861330000;5.000000000000000000;0.000000000000000000
1.000000000000000000;5.000000000000000000;0.000000000000000000;A;0.002976445742420020;2.159758915867980000;0.000000000000000000;3856.000000000000000000
1.000000000000000000;5.000000000000000000;0.000000000000000000;B;0.002517866319935880;2.189634991868880000;0.000000000000000000;7298.000000000000000000
1.000000000000000000;5.000000000000000000;0.000000000000000000;C;0.004572001703193410;1.928744702704990000;0.000000000000000000;1273.000000000000000000
1.000000000000000000;5.000000000000000000;0.000000000000000000;D;0.004572001703193410;1.928744702704990000;2.000000000000000000;0.000000000000000000
1.000000000000000000;5.000000000000000000;0.000000000000000000;E;0.004572001703193410;1.928744702704990000;2.000000000000000000;0.000000000000000000
1.000000000000000000;5.000000000000000000;0.000000000000000000;F;0.004572001703193410;1.928744702704990000;2.000000000000000000;0.000000000000000000
1.000000000000000000;5.000000000000000000;0.000000000000000000;G;0.004572001703193410;1.928744702704990000;2.000000000000000000;0.000000000000000000
1.000000000000000000;5.000000000000000000;1.000000000000000000;A;0.005999817544250340;1.465207314656520000;3.000000000000000000;0.000000000000000000
1.000000000000000000;5.000000000000000000;1.000000000000000000;B;0.005999817544250340;1.465207314656520000;0.000000000000000000;109.000000000000000000
1.000000000000000000;5.000000000000000000;1.000000000000000000;C;0.005999817544250340;1.465207314656520000;2.000000000000000000;0.000000000000000000
1.000000000000000000;5.000000000000000000;1.000000000000000000;D;0.005999817544250340;1.465207314656520000;2.000000000000000000;0.000000000000000000
1.000000000000000000;5.000000000000000000;1.000000000000000000;E;0.005999817544250340;1.465207314656520000;2.000000000000000000;0.000000000000000000
1.000000000000000000;5.000000000000000000;1.000000000000000000;F;0.005999817544250340;1.465207314656520000;2.000000000000000000;0.000000000000000000
1.000000000000000000;5.000000000000000000;1.000000000000000000;G;0.005999817544250340;1.465207314656520000;2.000000000000000000;0.000000000000000000
1.000000000000000000;5.000000000000000000;2.000000000000000000;A;0.002976445742420020;2.159758915867980000;5.000000000000000000;0.000000000000000000
1.000000000000000000;5.000000000000000000;2.000000000000000000;B;0.002517866319935880;2.189634991868880000;5.000000000000000000;0.000000000000000000
1.000000000000000000;5.000000000000000000;2.000000000000000000;C;0.004572001703193410;1.928744702704990000;5.000000000000000000;0.000000000000000000
1.000000000000000000;5.000000000000000000;2.000000000000000000;D;0.004572001703193410;1.928744702704990000;5.000000000000000000;0.000000000000000000
1.000000000000000000;5.000000000000000000;2.000000000000000000;E;0.004572001703193410;1.928744702704990000;5.000000000000000000;0.000000000000000000
1.000000000000000000;5.000000000000000000;2.000000000000000000;F;0.004572001703193410;1.928744702704990000;5.000000000000000000;0.000000000000000000
1.000000000000000000;5.000000000000000000;2.000000000000000000;G;0.004572001703193410;1.928744702704990000;5.000000000000000000;0.000000000000000000
1.000000000000000000;6.000000000000000000;0.000000000000000000;A;0.002758855005896270;2.241761583900280000;0.000000000000000000;2558.000000000000000000
1.000000000000000000;6.000000000000000000;0.000000000000000000;B;0.002780091179396760;2.211323438673650000;0.000000000000000000;8325.000000000000000000
1.000000000000000000;6.000000000000000000;0.000000000000000000;C;0.003856157785760080;2.107388211406140000;0.000000000000000000;1076.000000000000000000
1.000000000000000000;6.000000000000000000;0.000000000000000000;D;0.003856157785760080;2.107388211406140000;2.000000000000000000;0.000000000000000000
1.000000000000000000;6.000000000000000000;0.000000000000000000;E;0.003856157785760080;2.107388211406140000;2.000000000000000000;0.000000000000000000
1.000000000000000000;6.000000000000000000;0.000000000000000000;F;0.003856157785760080;2.107388211406140000;2.000000000000000000;0.000000000000000000
1.000000000000000000;6.000000000000000000;0.000000000000000000;G;0.003856157785760080;2.107388211406140000;2.000000000000000000;0.000000000000000000
1.000000000000000000;6.000000000000000000;1.000000000000000000;A;0.000631438055704397;2.756668958088800000;3.000000000000000000;0.000000000000000000
1.000000000000000000;6.000000000000000000;1.000000000000000000;B;0.000631438055704397;2.756668958088800000;0.000000000000000000;110.000000000000000000
1.000000000000000000;6.000000000000000000;1.000000000000000000;C;0.000631438055704397;2.756668958088800000;2.000000000000000000;0.000000000000000000
1.000000000000000000;6.000000000000000000;1.000000000000000000;D;0.000631438055704397;2.756668958088800000;2.000000000000000000;0.000000000000000000
1.000000000000000000;6.000000000000000000;1.000000000000000000;E;0.000631438055704397;2.756668958088800000;2.000000000000000000;0.000000000000000000
1.000000000000000000;6.000000000000000000;1.000000000000000000;F;0.000631438055704397;2.756668958088800000;2.000000000000000000;0.000000000000000000
1.000000000000000000;6.000000000000000000;1.000000000000000000;G;0.000631438055704397;2.756668958088800000;2.000000000000000000;0.000000000000000000
1.000000000000000000;6.000000000000000000;2.000000000000000000;A;0.002758855005896270;2.241761583900280000;5.000000000000000000;0.000000000000000000
1.000000000000000000;6.000000000000000000;2.000000000000000000;B;0.002780091179396760;2.211323438673650000;5.000000000000000000;0.000000000000000000
1.000000000000000000;6.000000000000000000;2.000000000000000000;C;0.003856157785760080;2.107388211406140000;5.000000000000000000;0.000000000000000000
1.000000000000000000;6.000000000000000000;2.000000000000000000;D;0.003856157785760080;2.107388211406140000;5.000000000000000000;0.000000000000000000
1.000000000000000000;6.000000000000000000;2.000000000000000000;E;0.003856157785760080;2.107388211406140000;5.000000000000000000;0.000000000000000000
1.000000000000000000;6.000000000000000000;2.000000000000000000;F;0.003856157785760080;2.107388211406140000;5.000000000000000000;0.000000000000000000
1.000000000000000000;6.000000000000000000;2.000000000000000000;G;0.003856157785760080;2.107388211406140000;5.000000000000000000;0.000000000000000000
1.000000000000000000;7.000000000000000000;0.000000000000000000;A;0.001989455855411060;2.526171381683790000;0.000000000000000000;7844.000000000000000000
1.000000000000000000;7.000000000000000000;0.000000000000000000;B;0.002927965789441230;2.294115091735820000;0.000000000000000000;5309.000000000000000000
1.000000000000000000;7.000000000000000000;0.000000000000000000;C;0.000517478007184693;2.581353946303440000;0.000000000000000000;52.000000000000000000
1.000000000000000000;7.000000000000000000;0.000000000000000000;D;0.000517478007184693;2.581353946303440000;2.000000000000000000;0.000000000000000000
1.000000000000000000;7.000000000000000000;0.000000000000000000;E;0.000517478007184693;2.581353946303440000;2.000000000000000000;0.000000000000000000
1.000000000000000000;7.000000000000000000;0.000000000000000000;F;0.000517478007184693;2.581353946303440000;2.000000000000000000;0.000000000000000000
1.000000000000000000;7.000000000000000000;0.000000000000000000;G;0.000517478007184693;2.581353946303440000;2.000000000000000000;0.000000000000000000
1.000000000000000000;7.000000000000000000;1.000000000000000000;A;0.002681901972885940;2.245831595424170000;0.000000000000000000;124.000000000000000000
1.000000000000000000;7.000000000000000000;1.000000000000000000;B;0.006457897814305290;1.615351530583740000;0.000000000000000000;152.000000000000000000
1.000000000000000000;7.000000000000000000;1.000000000000000000;C;0.006457897814305290;1.615351530583740000;2.000000000000000000;0.000000000000000000
1.000000000000000000;7.000000000000000000;1.000000000000000000;D;0.006457897814305290;1.615351530583740000;2.000000000000000000;0.000000000000000000
1.000000000000000000;7.000000000000000000;1.000000000000000000;E;0.006457897814305290;1.615351530583740000;2.000000000000000000;0.000000000000000000
1.000000000000000000;7.000000000000000000;1.000000000000000000;F;0.006457897814305290;1.615351530583740000;2.000000000000000000;0.000000000000000000
1.000000000000000000;7.000000000000000000;1.000000000000000000;G;0.006457897814305290;1.615351530583740000;2.000000000000000000;0.000000000000000000
1.000000000000000000;7.000000000000000000;2.000000000000000000;A;0.001989455855411060;2.526171381683790000;5.000000000000000000;0.000000000000000000
1.000000000000000000;7.000000000000000000;2.000000000000000000;B;0.002927965789441230;2.294115091735820000;5.000000000000000000;0.000000000000000000
1.000000000000000000;7.000000000000000000;2.000000000000000000;C;0.000517478007184693;2.581353946303440000;5.000000000000000000;0.000000000000000000
1.000000000000000000;7.000000000000000000;2.000000000000000000;D;0.000517478007184693;2.581353946303440000;5.000000000000000000;0.000000000000000000
1.000000000000000000;7.000000000000000000;2.000000000000000000;E;0.000517478007184693;2.581353946303440000;5.000000000000000000;0.000000000000000000
1.000000000000000000;7.000000000000000000;2.000000000000000000;F;0.000517478007184693;2.581353946303440000;5.000000000000000000;0.000000000000000000
1.000000000000000000;7.000000000000000000;2.000000000000000000;G;0.000517478007184693;2.581353946303440000;5.000000000000000000;0.000000000000000000
1.000000000000000000;8.000000000000000000;0.000000000000000000;A;0.002762109272204290;2.547593354537860000;0.000000000000000000;7907.000000000000000000
1.000000000000000000;8.000000000000000000;0.000000000000000000;B;0.004921277269403900;2.134183146867860000;0.000000000000000000;51.000000000000000000
1.000000000000000000;8.000000000000000000;0.000000000000000000;C;0.004921277269403900;2.134183146867860000;2.000000000000000000;0.000000000000000000
1.000000000000000000;8.000000000000000000;0.000000000000000000;D;0.004921277269403900;2.134183146867860000;2.000000000000000000;0.000000000000000000
1.000000000000000000;8.000000000000000000;0.000000000000000000;E;0.004921277269403900;2.134183146867860000;2.000000000000000000;0.000000000000000000
1.000000000000000000;8.000000000000000000;0.000000000000000000;F;0.004921277269403900;2.134183146867860000;2.000000000000000000;0.000000000000000000
1.000000000000000000;8.000000000000000000;0.000000000000000000;G;0.004921277269403900;2.134183146867860000;2.000000000000000000;0.000000000000000000
1.000000000000000000;8.000000000000000000;1.000000000000000000;A;0.003638789175766960;2.054110116840400000;0.000000000000000000;213.000000000000000000
1.000000000000000000;8.000000000000000000;1.000000000000000000;B;0.003638789175766960;2.054110116840400000;2.000000000000000000;0.000000000000000000
1.000000000000000000;8.000000000000000000;1.000000000000000000;C;0.003638789175766960;2.054110116840400000;2.000000000000000000;0.000000000000000000
1.000000000000000000;8.000000000000000000;1.000000000000000000;D;0.003638789175766960;2.054110116840400000;2.000000000000000000;0.000000000000000000
1.000000000000000000;8.000000000000000000;1.000000000000000000;E;0.003638789175766960;2.054110116840400000;2.000000000000000000;0.000000000000000000
1.000000000000000000;8.000000000000000000;1.000000000000000000;F;0.003638789175766960;2.054110116840400000;2.000000000000000000;0.000000000000000000
1.000000000000000000;8.000000000000000000;1.000000000000000000;G;0.003638789175766960;2.054110116840400000;2.000000000000000000;0.000000000000000000
1.000000000000000000;8.000000000000000000;2.000000000000000000;A;0.002762109272204290;2.547593354537860000;5.000000000000000000;0.000000000000000000
1.000000000000000000;8.000000000000000000;2.000000000000000000;B;0.004921277269403900;2.134183146867860000;5.000000000000000000;0.000000000000000000
1.000000000000000000;8.000000000000000000;2.000000000000000000;C;0.004921277269403900;2.134183146867860000;5.000000000000000000;0.000000000000000000
1.000000000000000000;8.000000000000000000;2.000000000000000000;D;0.004921277269403900;2.134183146867860000;5.000000000000000000;0.000000000000000000
1.000000000000000000;8.000000000000000000;2.000000000000000000;E;0.004921277269403900;2.134183146867860000;5.000000000000000000;0.000000000000000000
1.000000000000000000;8.000000000000000000;2.000000000000000000;F;0.004921277269403900;2.134183146867860000;5.000000000000000000;0.000000000000000000
1.000000000000000000;8.000000000000000000;2.000000000000000000;G;0.004921277269403900;2.134183146867860000;5.000000000000000000;0.000000000000000000
1.000000000000000000;9.000000000000000000;0.000000000000000000;A;0.004072166415413980;2.350125890760850000;0.000000000000000000;2029.000000000000000000
1.000000000000000000;9.000000000000000000;0.000000000000000000;B;0.004072166415413980;2.350125890760850000;2.000000000000000000;0.000000000000000000
1.000000000000000000;9.000000000000000000;0.000000000000000000;C;0.004072166415413980;2.350125890760850000;2.000000000000000000;0.000000000000000000
1.000000000000000000;9.000000000000000000;0.000000000000000000;D;0.004072166415413980;2.350125890760850000;2.000000000000000000;0.000000000000000000
1.000000000000000000;9.000000000000000000;0.000000000000000000;E;0.004072166415413980;2.350125890760850000;2.000000000000000000;0.000000000000000000
1.000000000000000000;9.000000000000000000;0.000000000000000000;F;0.004072166415413980;2.350125890760850000;2.000000000000000000;0.000000000000000000
1.000000000000000000;9.000000000000000000;0.000000000000000000;G;0.004072166415413980;2.350125890760850000;2.000000000000000000;0.000000000000000000
1.000000000000000000;9.000000000000000000;1.000000000000000000;A;0.005262540877468470;1.849936308154240000;0.000000000000000000;71.000000000000000000
1.000000000000000000;9.000000000000000000;1.000000000000000000;B;0.005262540877468470;1.849936308154240000;2.000000000000000000;0.000000000000000000
1.000000000000000000;9.000000000000000000;1.000000000000000000;C;0.005262540877468470;1.849936308154240000;2.000000000000000000;0.000000000000000000
1.000000000000000000;9.000000000000000000;1.000000000000000000;D;0.005262540877468470;1.849936308154240000;2.000000000000000000;0.000000000000000000
1.000000000000000000;9.000000000000000000;1.000000000000000000;E;0.005262540877468470;1.849936308154240000;2.000000000000000000;0.000000000000000000
1.000000000000000000;9.000000000000000000;1.000000000000000000;F;0.005262540877468470;1.849936308154240000;2.000000000000000000;0.000000000000000000
1.000000000000000000;9.000000000000000000;1.000000000000000000;G;0.005262540877468470;1.849936308154240000;2.000000000000000000;0.000000000000000000
1.000000000000000000;9.000000000000000000;2.000000000000000000;A;0.004072166415413980;2.350125890760850000;5.000000000000000000;0.000000000000000000
1.000000000000000000;9.000000000000000000;2.000000000000000000;B;0.004072166415413980;2.350125890760850000;5.000000000000000000;0.000000000000000000
1.000000000000000000;9.000000000000000000;2.000000000000000000;C;0.004072166415413980;2.350125890760850000;5.000000000000000000;0.000000000000000000
1.000000000000000000;9.000000000000000000;2.000000000000000000;D;0.004072166415413980;2.350125890760850000;5.000000000000000000;0.000000000000000000
1.000000000000000000;9.000000000000000000;2.000000000000000000;E;0.004072166415413980;2.350125890760850000;5.000000000000000000;0.000000000000000000
1.000000000000000000;9.000000000000000000;2.000000000000000000;F;0.004072166415413980;2.350125890760850000;5.000000000000000000;0.000000000000000000
1.000000000000000000;9.000000000000000000;2.000000000000000000;G;0.004072166415413980;2.350125890760850000;5.000000000000000000;0.000000000000000000
1.000000000000000000;10.000000000000000000;0.000000000000000000;A;0.005268198971513270;2.252468545035990000;0.000000000000000000;1660.000000000000000000
1.000000000000000000;10.000000000000000000;0.000000000000000000;B;0.005268198971513270;2.252468545035990000;2.000000000000000000;0.000000000000000000
1.000000000000000000;10.000000000000000000;0.000000000000000000;C;0.005268198971513270;2.252468545035990000;2.000000000000000000;0.000000000000000000
